score date Name1 Name2
73 1712294851 Andras Reichardt
48 1712294910 Andras Reichardt
68 1712294982 Andras Reichardt
54 1712295063 Andras Reichardt
54 1712295127 Andras Reichardt
58 1712295187 Andras Reichardt
60 1712295250 Andras Reichardt
64 1712295316 Andras Reichardt
56 1712296761 Andras Reichardt
49 1712296821 Andras Reichardt
63 1712296984 Andras Reichardt
52 1712297038 Andras Reichardt
58 1712326759 Andras Reichardt
51 1712326813 Andras Reichardt
58 1712326929 Andras Reichardt
56 1712331528 Andras Reichardt
59 1712331710 Andras Reichardt
46 1712332806 Andras Reichardt
51 1712333920 Andras Reichardt
62 1712336354 Andras Reichardt
47 1712336482 Andras Reichardt
61 1712336562 Andras Reichardt
43 1712336668 Andras Reichardt
53 1712336730 Andras Reichardt
58 1712336971 Andras Reichardt
56 1712337196 Andras Reichardt
51 1712337254 Andras Reichardt
50 1712337500 Andras Reichardt
48 1712337551 Andras Reichardt
60 1712337634 Andras Reichardt
61 1712337815 Andras Reichardt
52 1712338696 Andras Reichardt
69 1712338808 Andras Reichardt
61 1712338880 Andras Reichardt
55 1712338938 Andras Reichardt
60 1712339056 Andras Reichardt
62 1712339180 Andras Reichardt
59 1712339247 Andras Reichardt
62 1712339429 Andras Reichardt
71 1712339542 Andras Reichardt
46 1712339590 Andras Reichardt
51 1712339702 Andras Reichardt
50 1712426144 Andras Reichardt
63 1712426284 Andras Reichardt
46 1712426334 Andras Reichardt
61 1712426451 Andras Reichardt
52 1712431651 Andras Reichardt
45 1712431821 Andras Reichardt
51 1712432212 Andras Reichardt
57 1712432346 Andras Reichardt
73 1712432492 Andras Reichardt
67 1712432598 Andras Reichardt
57 1712432708 Andras Reichardt
59 1712432877 Andras Reichardt
66 1712433030 Andras Reichardt
57 1712433091 Andras Reichardt
48 1712433296 Andras Reichardt
62 1712433396 Andras Reichardt
58 1712433611 Andras Reichardt
55 1712434089 Andras Reichardt
46 1712434156 Andras Reichardt
60 1712434316 Andras Reichardt
53 1712434389 Andras Reichardt
48 1712434440 Andras Reichardt
46 1712434489 Andras Reichardt
60 1712434569 Andras Reichardt
59 1712468095 Andras Reichardt
65 1712487098 Andras Reichardt
66 1712487168 Andras Reichardt
61 1712487275 Andras Reichardt
55 1712487402 Andras Reichardt
67 1712487792 Andras Reichardt
54 1712487959 Andras Reichardt
85 1712488829 Andras Reichardt
77 1712488955 Andras Reichardt
94 1712489100 Andras Reichardt
52 1712489456 Andras Reichardt
66 1712489528 Andras Reichardt
53 1712495184 Andras Reichardt
55 1712495435 Andras Reichardt
75 1712495524 Andras Reichardt
62 1712495620 Andras Reichardt
42 1712495811 Andras Reichardt
70 1712496271 Andras Reichardt
70 1712496441 Andras Reichardt
62 1712496521 Andras Reichardt
39 1712496562 Andras Reichardt
50 1712496679 Andras Reichardt
62 1712496802 Andras Reichardt
45 1712496852 Andras Reichardt
68 1712496923 Andras Reichardt
57 1712497108 Andras Reichardt
75 1712497292 Andras Reichardt
56 1712514638 Andras Reichardt
51 1712514692 Andras Reichardt
51 1712514745 Andras Reichardt
47 1712514896 Andras Reichardt
55 1712514953 Andras Reichardt
42 1712515160 Andras Reichardt
71 1712515352 Andras Reichardt
74 1712515437 Andras Reichardt
53 1712515728 Andras Reichardt
63 1712515985 Andras Reichardt
40 1712516028 Andras Reichardt
43 1712516075 Andras Reichardt
53 1712516143 Andras Reichardt
48 1712552159 Andras Reichardt
54 1712552259 Andras Reichardt
55 1712552322 Andras Reichardt
67 1712552481 Andras Reichardt
52 1712605178 Andras Reichardt
60 1712605261 Andras Reichardt
55 1712605319 Andras Reichardt
60 1712605436 Andras Reichardt
144 1712686170 Andras Reichardt
72 1712686339 Andras Reichardt
50 1712686514 Andras Reichardt
52 1712686973 Andras Reichardt
62 1712687126 Andras Reichardt
64 1712687227 Andras Reichardt
52 1712693160 Andras Reichardt
52 1712693251 Andras Reichardt
45 1712693421 Andras Reichardt
56 1712693483 Andras Reichardt
50 1712694327 Andras Reichardt
69 1712694425 Andras Reichardt
55 1712694525 Andras Reichardt
52 1712694581 Andras Reichardt
52 1712694635 Andras Reichardt
64 1712694797 Andras Reichardt
56 1712694855 Andras Reichardt
59 1712694944 Andras Reichardt
51 1712694997 Andras Reichardt
71 1712724041 Andras Reichardt
56 1712724379 Andras Reichardt
71 1712724758 Andras Reichardt
53 1712724965 Andras Reichardt
91 1712757722 Andras Reichardt
130 1712758004 Andras Reichardt
65 1712764893 Andras Reichardt
79 1712765078 Andras Reichardt
69 1712770936 Andras Reichardt
57 1712771008 Andras Reichardt
54 1712771157 Andras Reichardt
50 1712771306 Andras Reichardt
50 1712771424 Andras Reichardt
60 1712771490 Andras Reichardt
45 1712774467 Andras Reichardt
61 1712774670 Andras Reichardt
56 1712774797 Andras Reichardt
90 1712774990 Andras Reichardt
41 1712775089 Andras Reichardt
59 1712775160 Andras Reichardt
49 1712775266 Andras Reichardt
53 1712775386 Andras Reichardt
55 1712776400 Andras Reichardt
53 1712776682 Andras Reichardt
54 1712776738 Andras Reichardt
50 1712776805 Andras Reichardt
59 1712853995 Andras Reichardt
49 1712854099 Andras Reichardt
61 1712854475 Andras Reichardt
70 1712854687 Andras Reichardt
43 1712855420 Andras Reichardt
46 1712855470 Andras Reichardt
55 1712855605 Andras Reichardt
54 1712855681 Andras Reichardt
45 1712855731 Andras Reichardt
48 1712855793 Andras Reichardt
84 1712855887 Andras Reichardt
48 1712856054 Andras Reichardt
49 1712856485 Andras Reichardt
57 1712856628 Andras Reichardt
67 1712856704 Andras Reichardt
48 1712856774 Andras Reichardt
64 1712856858 Andras Reichardt
83 1712857491 Andras Reichardt
81 1712897621 Andras Reichardt
61 1712897716 Andras Reichardt
79 1712898063 Andras Reichardt
48 1712898133 Andras Reichardt
60 1712898195 Andras Reichardt
61 1712985773 Andras Reichardt
55 1713029373 Andras Reichardt
49 1713029452 Andras Reichardt
49 1713094748 Andras Reichardt
64 1713094814 Andras Reichardt
57 1713094878 Andras Reichardt
46 1713094926 Andras Reichardt
70 1713100895 Andras Reichardt
82 1713101275 Andras Reichardt
45 1713204298 Andras Reichardt
56 1713204460 Andras Reichardt
56 1713204572 Andras Reichardt
62 1713204795 Andras Reichardt
51 1713204851 Andras Reichardt
224 1713294153 Andras Reichardt
42 1713294197 Andras Reichardt
51 1713294261 Andras Reichardt
290 1713294554 Andras Reichardt
73 1713294947 Andras Reichardt
64 1713295288 Andras Reichardt
57 1713295556 Andras Reichardt
67 1713295667 Andras Reichardt
62 1713296383 Andras Reichardt
132 1713296613 Andras Reichardt
59 1713296828 Andras Reichardt
56 1713380831 Andras Reichardt
52 1713381002 Andras Reichardt
59 1713381256 Andras Reichardt
98 1713381743 Andras Reichardt
60 1713381852 Andras Reichardt
69 1713381993 Andras Reichardt
116 1713382369 Andras Reichardt
43 1713382577 Andras Reichardt
99 1713382708 Andras Reichardt
115 1713383004 Andras Reichardt
59 1713384323 Andras Reichardt
70 1713386955 Andras Reichardt
48 1713387045 Andras Reichardt
185 1713453294 Andras Reichardt
82 1713453675 Andras Reichardt
46 1713453763 Andras Reichardt
146 1713454247 Andras Reichardt
63 1713454352 Andras Reichardt
54 1713454614 Andras Reichardt
66 1713458049 Andras Reichardt
63 1713458127 Andras Reichardt
49 1713458179 Andras Reichardt
43 1713458299 Andras Reichardt
47 1713458412 Andras Reichardt
65 1713458496 Andras Reichardt
49 1713458706 Andras Reichardt
53 1713462674 Andras Reichardt
60 1713462940 Andras Reichardt
48 1713463129 Andras Reichardt
71 1713463202 Andras Reichardt
53 1713463315 Andras Reichardt
48 1713463512 Andras Reichardt
56 1713463604 Andras Reichardt
58 1713463732 Andras Reichardt
49 1713463876 Andras Reichardt
71 1713502116 Andras Reichardt
47 1713532794 Andras Reichardt
56 1713532869 Andras Reichardt
61 1713546571 Andras Reichardt
67 1713546667 Andras Reichardt
51 1713546722 Andras Reichardt
82 1713546842 Andras Reichardt
77 1713546921 Andras Reichardt
48 1713546971 Andras Reichardt
59 1713547039 Andras Reichardt
120 1713547165 Andras Reichardt
53 1713547225 Andras Reichardt
77 1713547485 Andras Reichardt
72 1713547565 Andras Reichardt
79 1713547646 Andras Reichardt
76 1713547726 Andras Reichardt
135 1713548055 Andras Reichardt
144 1713548414 Andras Reichardt
129 1713548897 Andras Reichardt
58 1713548978 Andras Reichardt
117 1713549458 Andras Reichardt
67 1713640851 Andras Reichardt
42 1713640898 Andras Reichardt
44 1713641154 Andras Reichardt
35 1713641262 Andras Reichardt
55 1713644000 Andras Reichardt
45 1713644177 Andras Reichardt
66 1713644247 Andras Reichardt
65 1713644364 Andras Reichardt
62 1713644511 Andras Reichardt
51 1713644565 Andras Reichardt
47 1713644728 Andras Reichardt
61 1713644814 Andras Reichardt
56 1713644972 Andras Reichardt
58 1713645033 Andras Reichardt
51 1713645093 Andras Reichardt
58 1713645183 Andras Reichardt
58 1713645407 Andras Reichardt
62 1713645472 Andras Reichardt
76 1713645781 Andras Reichardt
163 1713645946 Andras Reichardt
51 1713646828 Andras Reichardt
54 1713646903 Andras Reichardt
45 1713646950 Andras Reichardt
58 1713647035 Andras Reichardt
45 1713647630 Andras Reichardt
49 1713647733 Andras Reichardt
55 1713647808 Andras Reichardt
39 1713647851 Andras Reichardt
49 1713647904 Andras Reichardt
46 1713682015 Andras Reichardt
51 1713682259 Andras Reichardt
57 1713683308 Andras Reichardt
142 1713684911 Andras Reichardt
61 1713685017 Andras Reichardt
52 1713685073 Andras Reichardt
63 1713760607 Andras Reichardt
50 1713760705 Andras Reichardt
67 1713761089 Andras Reichardt
51 1713761240 Andras Reichardt
58 1713761428 Andras Reichardt
45 1713761632 Andras Reichardt
61 1713761745 Andras Reichardt
66 1713762011 Andras Reichardt
61 1713762076 Andras Reichardt
66 1713762297 Andras Reichardt
71 1713762407 Andras Reichardt
53 1713762464 Andras Reichardt
86 1713762554 Andras Reichardt
50 1713762664 Andras Reichardt
54 1713820111 Andras Reichardt
44 1713820251 Andras Reichardt
53 1713848593 Andras Reichardt
65 1713848715 Andras Reichardt
50 1713848767 Andras Reichardt
51 1713893968 Andras Reichardt
53 1713894759 Andras Reichardt
69 1713895137 Andras Reichardt
52 1713895259 Andras Reichardt
39 1713895552 Andras Reichardt
44 1713895720 Andras Reichardt
54 1713895852 Andras Reichardt
55 1713897572 Andras Reichardt
56 1713897719 Andras Reichardt
38 1713897881 Andras Reichardt
47 1713897933 Andras Reichardt
50 1713897986 Andras Reichardt
63 1713898057 Andras Reichardt
45 1713899341 Andras Reichardt
51 1713899425 Andras Reichardt
56 1713899510 Andras Reichardt
45 1713899657 Andras Reichardt
62 1713907772 Andras Reichardt
57 1713907832 Andras Reichardt
68 1713907902 Andras Reichardt
53 1713971852 Andras Reichardt
81 1713971995 Andras Reichardt
46 1713972075 Andras Reichardt
49 1713972308 Andras Reichardt
62 1713972655 Andras Reichardt
53 1713972713 Andras Reichardt
73 1713972814 Andras Reichardt
47 1713973059 Andras Reichardt
52 1713973370 Andras Reichardt
51 1713973424 Andras Reichardt
51 1713974671 Andras Reichardt
60 1713974857 Andras Reichardt
49 1713979211 Andras Reichardt
57 1713979273 Andras Reichardt
49 1713979395 Andras Reichardt
40 1713979442 Andras Reichardt
68 1713979600 Andras Reichardt
50 1713979796 Andras Reichardt
51 1713979922 Andras Reichardt
49 1713980036 Andras Reichardt
58 1713980096 Andras Reichardt
41 1713987059 Andras Reichardt
54 1713987121 Andras Reichardt
138 1713987482 Andras Reichardt
45 1713987529 Andras Reichardt
60 1713987606 Andras Reichardt
63 1713987671 Andras Reichardt
60 1713987793 Andras Reichardt
55 1713987896 Andras Reichardt
27 1713987940 Andras Reichardt
46 1713988276 Andras Reichardt
81 1713988371 Andras Reichardt
56 1714144789 Andras Reichardt
46 1714149113 Andras Reichardt
55 1714149193 Andras Reichardt
43 1714149347 Andras Reichardt
59 1714151013 Andras Reichardt
55 1714151283 Andras Reichardt
46 1714151333 Andras Reichardt
54 1714151462 Andras Reichardt
55 1714153507 Andras Reichardt
65 1714154245 Andras Reichardt
47 1714154519 Andras Reichardt
48 1714154691 Andras Reichardt
58 1714154750 Andras Reichardt
45 1714155194 Andras Reichardt
48 1714155243 Andras Reichardt
53 1714155314 Andras Reichardt
45 1714155535 Andras Reichardt
74 1714155618 Andras Reichardt
48 1714155796 Andras Reichardt
52 1714155921 Andras Reichardt
51 1714155978 Andras Reichardt
41 1714156021 Andras Reichardt
66 1714162331 Andras Reichardt
65 1714162433 Andras Reichardt
66 1714162633 Andras Reichardt
82 1714162719 Andras Reichardt
42 1714162763 Andras Reichardt
63 1714162905 Andras Reichardt
52 1714232420 Andras Reichardt
47 1714232552 Andras Reichardt
48 1714232668 Andras Reichardt
58 1714232854 Andras Reichardt
53 1714233066 Andras Reichardt
58 1714233126 Andras Reichardt
44 1714233182 Andras Reichardt
60 1714279015 Andras Reichardt
65 1714279104 Andras Reichardt
75 1714279208 Andras Reichardt
62 1714279360 Andras Reichardt
91 1714279471 Andras Reichardt
89 1714292535 Andras Reichardt
58 1714292598 Andras Reichardt
54 1714292884 Andras Reichardt
60 1714292975 Andras Reichardt
61 1714293185 Andras Reichardt
54 1714293245 Andras Reichardt
47 1714293357 Andras Reichardt
56 1714293425 Andras Reichardt
122 1714302840 Andras Reichardt
87 1714303022 Andras Reichardt
49 1714303411 Andras Reichardt
347 1714303784 Andras Reichardt
43 1714304119 Andras Reichardt
54 1714304180 Andras Reichardt
192 1714500649 Andras Reichardt
94 1714500762 Andras Reichardt
50 1714500942 Andras Reichardt
98 1714501116 Andras Reichardt
118 1714501236 Andras Reichardt
284 1714504616 Andras Reichardt
45 1714504838 Andras Reichardt
162 1714505450 Andras Reichardt
64 1714505790 Andras Reichardt
55 1714505918 Andras Reichardt
53 1714506276 Andras Reichardt
50 1714670580 Andras Reichardt
54 1714670640 Andras Reichardt
50 1714670851 Andras Reichardt
50 1714670982 Andras Reichardt
60 1714671268 Andras Reichardt
54 1714671325 Andras Reichardt
74 1714673788 Andras Reichardt
52 1714712330 Andras Reichardt
72 1714712501 Andras Reichardt
74 1714712581 Andras Reichardt
57 1714761323 Andras Reichardt
59 1714761411 Andras Reichardt
73 1714764275 Andras Reichardt
61 1714764343 Andras Reichardt
41 1714764388 Andras Reichardt
61 1714764945 Andras Reichardt
59 1714765371 Andras Reichardt
75 1714765453 Andras Reichardt
58 1714765514 Andras Reichardt
90 1714765886 Andras Reichardt
48 1714766034 Andras Reichardt
62 1714766098 Andras Reichardt
80 1714766304 Andras Reichardt
53 1714766426 Andras Reichardt
51 1714766480 Andras Reichardt
92 1714766828 Andras Reichardt
63 1714766894 Andras Reichardt
49 1714766972 Andras Reichardt
46 1714767024 Andras Reichardt
65 1714767113 Andras Reichardt
56 1714934742 Andras Reichardt
57 1714934804 Andras Reichardt
54 1714935991 Andras Reichardt
58 1714936216 Andras Reichardt
60 1714936348 Andras Reichardt
49 1714936512 Andras Reichardt
53 1714936664 Andras Reichardt
53 1714936719 Andras Reichardt
54 1714936835 Andras Reichardt
58 1714936912 Andras Reichardt
60 1714937028 Andras Reichardt
56 1714937120 Andras Reichardt
68 1714937190 Andras Reichardt
41 1714938094 Andras Reichardt
62 1714938159 Andras Reichardt
111 1714943808 Andras Reichardt
54 1714944013 Andras Reichardt
49 1714944197 Andras Reichardt
92 1714944722 Andras Reichardt
52 1714944851 Andras Reichardt
66 1714945110 Andras Reichardt
86 1714945295 Andras Reichardt
56 1714945558 Andras Reichardt
49 1714945609 Andras Reichardt
54 1714945665 Andras Reichardt
54 1714945726 Andras Reichardt
57 1715012921 Andras Reichardt
50 1715013011 Andras Reichardt
59 1715014693 Andras Reichardt
56 1715014874 Andras Reichardt
97 1715014985 Andras Reichardt
45 1715015328 Andras Reichardt
56 1715015506 Andras Reichardt
46 1715015556 Andras Reichardt
54 1715015644 Andras Reichardt
46 1715015736 Andras Reichardt
55 1715015795 Andras Reichardt
58 1715015950 Andras Reichardt
61 1715016070 Andras Reichardt
45 1715016151 Andras Reichardt
78 1715016323 Andras Reichardt
59 1715016423 Andras Reichardt
65 1715027556 Andras Reichardt
52 1715027642 Andras Reichardt
55 1715027700 Andras Reichardt
55 1715027757 Andras Reichardt
53 1715027813 Andras Reichardt
53 1715104542 Andras Reichardt
55 1715104690 Andras Reichardt
62 1715229552 Andras Reichardt
58 1715229683 Andras Reichardt
67 1715230824 Andras Reichardt
64 1715230956 Andras Reichardt
59 1715231059 Andras Reichardt
57 1715231178 Andras Reichardt
46 1715272652 Andras Reichardt
51 1715272752 Andras Reichardt
61 1715272915 Andras Reichardt
50 1715273026 Andras Reichardt
64 1715273097 Andras Reichardt
45 1715273288 Andras Reichardt
66 1715273479 Andras Reichardt
63 1715273559 Andras Reichardt
44 1715274437 Andras Reichardt
60 1715274513 Andras Reichardt
57 1715275396 Andras Reichardt
59 1715275497 Andras Reichardt
55 1715275557 Andras Reichardt
46 1715275649 Andras Reichardt
49 1715275753 Andras Reichardt
53 1715276187 Andras Reichardt
54 1715276292 Andras Reichardt
47 1715276353 Andras Reichardt
55 1715276722 Andras Reichardt
52 1715283197 Andras Reichardt
59 1715283258 Andras Reichardt
49 1715283342 Andras Reichardt
84 1715283530 Andras Reichardt
58 1715283594 Andras Reichardt
62 1715283754 Andras Reichardt
62 1715283824 Andras Reichardt
54 1715316828 Andras Reichardt
61 1715316915 Andras Reichardt
63 1715317001 Andras Reichardt
48 1715317076 Andras Reichardt
74 1715317159 Andras Reichardt
51 1715317443 Andras Reichardt
60 1715359447 Andras Reichardt
64 1715359532 Andras Reichardt
82 1715359681 Andras Reichardt
58 1715359743 Andras Reichardt
49 1715362990 Andras Reichardt
45 1715363067 Andras Reichardt
60 1715366423 Andras Reichardt
45 1715366539 Andras Reichardt
66 1715366608 Andras Reichardt
48 1715366700 Andras Reichardt
41 1715366846 Andras Reichardt
54 1715401784 Andras Reichardt
47 1715401919 Andras Reichardt
60 1715401996 Andras Reichardt
64 1715402215 Andras Reichardt
47 1715402293 Andras Reichardt
73 1715402557 Andras Reichardt
71 1715404447 Andras Reichardt
51 1715404542 Andras Reichardt
64 1715404699 Andras Reichardt
64 1715405110 Andras Reichardt
66 1715405227 Andras Reichardt
51 1715405286 Andras Reichardt
54 1715405443 Andras Reichardt
69 1715406179 Andras Reichardt
49 1715419091 Andras Reichardt
65 1715419242 Andras Reichardt
98 1715420189 Andras Reichardt
76 1715451366 Andras Reichardt
57 1715451434 Andras Reichardt
54 1715451521 Andras Reichardt
51 1715452111 Andras Reichardt
53 1715454049 Andras Reichardt
63 1715454210 Andras Reichardt
77 1715454471 Andras Reichardt
101 1715454587 Andras Reichardt
52 1715454955 Andras Reichardt
92 1715455136 Andras Reichardt
362 1715456123 Andras Reichardt
59 1715456244 Andras Reichardt
58 1715457244 Andras Reichardt
49 1715457486 Andras Reichardt
65 1715457613 Andras Reichardt
56 1715457750 Andras Reichardt
67 1715457834 Andras Reichardt
44 1715457935 Andras Reichardt
74 1715462007 Andras Reichardt
76 1715490390 Andras Reichardt
55 1715491629 Andras Reichardt
59 1715538716 Andras Reichardt
50 1715538769 Andras Reichardt
61 1715538998 Andras Reichardt
93 1715539199 Andras Reichardt
58 1715539445 Andras Reichardt
58 1715623534 Andras Reichardt
52 1715623593 Andras Reichardt
52 1715623808 Andras Reichardt
59 1715623870 Andras Reichardt
53 1715623988 Andras Reichardt
56 1715624132 Andras Reichardt
52 1715624271 Andras Reichardt
53 1715624359 Andras Reichardt
60 1715624421 Andras Reichardt
51 1715624475 Andras Reichardt
57 1715626462 Andras Reichardt
57 1715626572 Andras Reichardt
60 1715626642 Andras Reichardt
43 1715626901 Andras Reichardt
57 1715627019 Andras Reichardt
53 1715627180 Andras Reichardt
51 1715627320 Andras Reichardt
54 1715627388 Andras Reichardt
66 1715627613 Andras Reichardt
59 1715704936 Andras Reichardt
53 1715704991 Andras Reichardt
52 1715705188 Andras Reichardt
56 1715705347 Andras Reichardt
53 1715705421 Andras Reichardt
59 1715705496 Andras Reichardt
43 1715705569 Andras Reichardt
56 1715710690 Andras Reichardt
54 1715714240 Andras Reichardt
62 1715714363 Andras Reichardt
64 1715714689 Andras Reichardt
53 1715714764 Andras Reichardt
41 1715714886 Andras Reichardt
68 1715715068 Andras Reichardt
44 1715715344 Andras Reichardt
78 1715715508 Andras Reichardt
65 1715715575 Andras Reichardt
52 1715715735 Andras Reichardt
49 1715716013 Andras Reichardt
46 1715716569 Andras Reichardt
62 1715748323 Andras Reichardt
53 1715748395 Andras Reichardt
53 1715748624 Andras Reichardt
50 1715749875 Andras Reichardt
75 1715750003 Andras Reichardt
45 1715750143 Andras Reichardt
42 1715789853 Andras Reichardt
46 1715790069 Andras Reichardt
52 1715860056 Andras Reichardt
44 1715860102 Andras Reichardt
46 1715861032 Andras Reichardt
56 1715869453 Andras Reichardt
64 1715869821 Andras Reichardt
44 1715966951 Andras Reichardt
47 1715967094 Andras Reichardt
45 1715968166 Andras Reichardt
130 1715968628 Andras Reichardt
44 1715968675 Andras Reichardt
42 1715968945 Andras Reichardt
47 1715969015 Andras Reichardt
43 1715969152 Andras Reichardt
47 1715969225 Andras Reichardt
42 1715969419 Andras Reichardt
53 1715969476 Andras Reichardt
55 1715970269 Andras Reichardt
52 1715970837 Andras Reichardt
127 1715971012 Andras Reichardt
47 1715971176 Andras Reichardt
43 1715971238 Andras Reichardt
67 1715976216 Andras Reichardt
58 1715976329 Andras Reichardt
49 1715976380 Andras Reichardt
59 1715976610 Andras Reichardt
67 1715976699 Andras Reichardt
48 1715976777 Andras Reichardt
76 1715976936 Andras Reichardt
49 1715978230 Andras Reichardt
50 1716014903 Andras Reichardt
66 1716015561 Andras Reichardt
94 1716015832 Andras Reichardt
62 1716018292 Andras Reichardt
52 1716018573 Andras Reichardt
62 1716018637 Andras Reichardt
57 1716018726 Andras Reichardt
37 1716018791 Andras Reichardt
54 1716039332 Andras Reichardt
52 1716039447 Andras Reichardt
52 1716039502 Andras Reichardt
50 1716040506 Andras Reichardt
58 1716040642 Andras Reichardt
67 1716042552 Andras Reichardt
58 1716042642 Andras Reichardt
57 1716042885 Andras Reichardt
48 1716043170 Andras Reichardt
61 1716043379 Andras Reichardt
47 1716043684 Andras Reichardt
189 1716050618 Andras Reichardt
65 1716052877 Andras Reichardt
60 1716053055 Andras Reichardt
62 1716053119 Andras Reichardt
58 1716053230 Andras Reichardt
49 1716053280 Andras Reichardt
83 1716053476 Andras Reichardt
121 1716053599 Andras Reichardt
84 1716053709 Andras Reichardt
77 1716054063 Andras Reichardt
47 1716054168 Andras Reichardt
59 1716054230 Andras Reichardt
71 1716054309 Andras Reichardt
46 1716060263 Andras Reichardt
53 1716060321 Andras Reichardt
47 1716060491 Andras Reichardt
64 1716060587 Andras Reichardt
57 1716060654 Andras Reichardt
90 1716060787 Andras Reichardt
80 1716062016 Andras Reichardt
57 1716062075 Andras Reichardt
46 1716062194 Andras Reichardt
59 1716062313 Andras Reichardt
55 1716063618 Andras Reichardt
51 1716063672 Andras Reichardt
93 1716063771 Andras Reichardt
67 1716063869 Andras Reichardt
53 1716063940 Andras Reichardt
66 1716064478 Andras Reichardt
77 1716064656 Andras Reichardt
62 1716064723 Andras Reichardt
83 1716065737 Andras Reichardt
71 1716065851 Andras Reichardt
91 1716065962 Andras Reichardt
49 1716096464 Andras Reichardt
43 1716096512 Andras Reichardt
44 1716096603 Andras Reichardt
55 1716096680 Andras Reichardt
58 1716096834 Andras Reichardt
44 1716096887 Andras Reichardt
72 1716097001 Andras Reichardt
57 1716097131 Andras Reichardt
43 1716097219 Andras Reichardt
46 1716097370 Andras Reichardt
52 1716097424 Andras Reichardt
75 1716097511 Andras Reichardt
36 1716097861 Andras Reichardt
67 1716098092 Andras Reichardt
58 1716100261 Andras Reichardt
47 1716100313 Andras Reichardt
46 1716100366 Andras Reichardt
58 1716100529 Andras Reichardt
72 1716101353 Andras Reichardt
45 1716101415 Andras Reichardt
70 1716101847 Andras Reichardt
46 1716101895 Andras Reichardt
64 1716102901 Andras Reichardt
66 1716103121 Andras Reichardt
50 1716103220 Andras Reichardt
53 1716103407 Andras Reichardt
44 1716106516 Andras Reichardt
63 1716106581 Andras Reichardt
51 1716106866 Andras Reichardt
43 1716106978 Andras Reichardt
78 1716107059 Andras Reichardt
49 1716107110 Andras Reichardt
46 1716107561 Andras Reichardt
54 1716107792 Andras Reichardt
53 1716108088 Andras Reichardt
53 1716108245 Andras Reichardt
83 1716119908 Andras Reichardt
60 1716123700 Andras Reichardt
49 1716123834 Andras Reichardt
168 1716124004 Andras Reichardt
174 1716124218 Andras Reichardt
128 1716124348 Andras Reichardt
54 1716124789 Andras Reichardt
76 1716125130 Andras Reichardt
49 1716125254 Andras Reichardt
113 1716125376 Andras Reichardt
62 1716125510 Andras Reichardt
44 1716129668 Andras Reichardt
45 1716129903 Andras Reichardt
55 1716129960 Andras Reichardt
85 1716130065 Andras Reichardt
59 1716130261 Andras Reichardt
61 1716130354 Andras Reichardt
56 1716130575 Andras Reichardt
58 1716131025 Andras Reichardt
49 1716131167 Andras Reichardt
63 1716131278 Andras Reichardt
66 1716133449 Andras Reichardt
52 1716133525 Andras Reichardt
72 1716145531 Andras Reichardt
68 1716145613 Andras Reichardt
55 1716145670 Andras Reichardt
53 1716146239 Andras Reichardt
43 1716146480 Andras Reichardt
58 1716146541 Andras Reichardt
61 1716146606 Andras Reichardt
60 1716146668 Andras Reichardt
48 1716146769 Andras Reichardt
42 1716146900 Andras Reichardt
53 1716147230 Andras Reichardt
97 1716147425 Andras Reichardt
55 1716147850 Andras Reichardt
48 1716147903 Andras Reichardt
50 1716147960 Andras Reichardt
68 1716148086 Andras Reichardt
62 1716148173 Andras Reichardt
107 1716148400 Andras Reichardt
76 1716148700 Andras Reichardt
58 1716149004 Andras Reichardt
52 1716149299 Andras Reichardt
56 1716149358 Andras Reichardt
49 1716149434 Andras Reichardt
75 1716150690 Andras Reichardt
98 1716150843 Andras Reichardt
61 1716151090 Andras Reichardt
74 1716151185 Andras Reichardt
66 1716151300 Andras Reichardt
43 1716151355 Andras Reichardt
41 1716151411 Andras Reichardt
50 1716151974 Andras Reichardt
72 1716152085 Andras Reichardt
80 1716152168 Andras Reichardt
147 1716152728 Andras Reichardt
62 1716152794 Andras Reichardt
53 1716184398 Andras Reichardt
218 1716184752 Andras Reichardt
53 1716184971 Andras Reichardt
111 1716186256 Andras Reichardt
72 1716223734 Andras Reichardt
64 1716223809 Andras Reichardt
49 1716223912 Andras Reichardt
46 1716224134 Andras Reichardt
66 1716480742 Andras Reichardt
58 1716480940 Andras Reichardt
50 1716481041 Andras Reichardt
433 1716483560 Andras Reichardt
82 1716484349 Andras Reichardt
76 1716484439 Andras Reichardt
55 1716484513 Andras Reichardt
99 1716485619 Andras Reichardt
71 1716485799 Andras Reichardt
62 1716485863 Andras Reichardt
56 1716486166 Andras Reichardt
49 1716486747 Andras Reichardt
80 1716488178 Andras Reichardt
79 1716490452 Andras Reichardt
57 1716490676 Andras Reichardt
56 1716490805 Andras Reichardt
45 1716492047 Andras Reichardt
58 1716492156 Andras Reichardt
41 1716492365 Andras Reichardt
58 1716559996 Andras Reichardt
68 1716560377 Andras Reichardt
47 1716560443 Andras Reichardt
64 1716560727 Andras Reichardt
80 1716560897 Andras Reichardt
47 1716561137 Andras Reichardt
46 1716561200 Andras Reichardt
54 1716561696 Andras Reichardt
51 1716561865 Andras Reichardt
52 1716561942 Andras Reichardt
55 1716562029 Andras Reichardt
55 1716562329 Andras Reichardt
127 1716569842 Andras Reichardt
40 1716570007 Andras Reichardt
50 1716570066 Andras Reichardt
55 1716578106 Andras Reichardt
55 1716578218 Andras Reichardt
116 1716578338 Andras Reichardt
64 1716578407 Andras Reichardt
